DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.4028/0-87849-978-4.1120,carbides Ti,Mechanisms of Fatigue Crack Growth in WC-Co Cemented Carbides,Key Engineering Materials,1013-9826,Trans Tech Publications Ltd.,book-chapter,https://doi.org/10.4028/0-87849-978-4.1120,,,1120-1125,,,2005-11-15,2005-11-15,"Myung Hwan, Boo, Chi Yong, Park"
10.1134/s2075113312040065,carbides Ti,"Microhardness of osmium borides, carbides, and nitrides",Inorganic Materials: Applied Research,"2075-1133, 2075-115X",Pleiades Publishing Ltd,journal-article,https://doi.org/10.1134/s2075113312040065,3,4,319-322,en,2012-7,2012-8-25,2012-7,"A. L., Ivanovskii"
10.1016/b978-044450703-7/50165-4,carbides Ti,"MFI [Ti, Al] ZSM-5 Si(97.5), Ti(1.3), Al(1.2)",Verified Syntheses of Zeolitic Materials,,Elsevier,book-chapter,https://doi.org/10.1016/b978-044450703-7/50165-4,,,209-211,en,2001,,2001,
10.3897/zookeys.1219.133002.figure10,carbides Ti,"Figure 10 from: Eskov KY, Marusik YM (2024) A comparative morphology of trichobothrial bases in araneoid spiders and its significance for the phylogeny and system of the superfamily Araneoidea (Arachnida, Araneae). ZooKeys 1219: 1-60. https://doi.org/10.3897/zookeys.1219.133002",,,Pensoft Publishers,component,https://doi.org/10.3897/zookeys.1219.133002.figure10,,,,,,2024-11-26,2024-11-26,"Kirill Y., Eskov, Yuri M., Marusik"
10.1039/9781788013222-00084,carbides Ti,Chapter 5. Metal Nitride Catalysts,Catalysis Series,1757-6733,Royal Society of Chemistry,book-chapter,https://doi.org/10.1039/9781788013222-00084,,,84-103,,2018,,2018,"J. S. J., Hargreaves"
10.3390/met7030069,carbides Ti,Electrochemical Corrosion Behavior of Near-Nano and Nanostructured WC-Co Cemented Carbides,Metals,2075-4701,MDPI AG,journal-article,https://doi.org/10.3390/met7030069,7,3,69,en,,2017-2-23,2017-2-23,"Željko, Alar, Vesna, Alar, Tamara, Fabijanić"
10.21062/ujep/145.2018/a/1213-2489/mt/18/4/600,carbides Ti,The Potential for Heat Treating Cemented Carbides,Manufacturing Technology,"1213-2489, 2787-9402",Jan Evangelista Purkyne University in Usti nad Labem,journal-article,https://doi.org/10.21062/ujep/145.2018/a/1213-2489/mt/18/4/600,18,4,600-604,,2018-9-1,,2018-9-1,"Antonín, Kříž, David, Bricín, Vojtěch, Průcha"
10.1109/iraniancee.2019.8786682,carbides Ti,Ti/PEDOT:PSS/Ti Pressure Sensor,2019 27th Iranian Conference on Electrical Engineering (ICEE),,IEEE,proceedings-article,https://doi.org/10.1109/iraniancee.2019.8786682,,,348-351,,2019-4,,2019-4,"Ebrahim, Chegini, Faramarz, Hossein-Babaei"
10.1093/acref/9780195301731.013.50753,carbides Ti,"Baillargau, Raymond “Ti Roro”",African American Studies Center,,Oxford University Press,reference-entry,https://doi.org/10.1093/acref/9780195301731.013.50753,,,,en,2016-6-1,2016-9-30,2016-6-1,"Lois, Wilcken"
10.2139/ssrn.5046531,carbides Ti,Microstructure Evolution of Martensite and Carbides in 8cr4mo4v Steel after Nitrogen Ion Implantation,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.5046531,,,,,,,2024,"Jiaxu, Guo, Zifeng, Ding, Lina, Zhou, Xinghong, Zhang, Bin, Miao, Ming, Liu, Xinxin, Ma"
10.2139/ssrn.5367948,carbides Ti,The Low-Temperature Precipitation of Carbides Induced by Deformation and its Effect on Residual Stress,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.5367948,,,,,,,2025,"Yang, Chen, Wenhong, Ding, Xuhui, Liu, Yongxin, Jiang, Yan, Yang, Hongbing, Wang"
10.1016/j.surfcoat.2005.02.126,carbides Ti,"Hard tribological Ti–B–N, Ti–Cr–B–N, Ti–Si–B–N and Ti–Al–Si–B–N coatings",Surface and Coatings Technology,0257-8972,Elsevier BV,journal-article,https://doi.org/10.1016/j.surfcoat.2005.02.126,200,1-4,208-212,en,2005-10,,2005-10,"D.V., Shtansky, A.N., Sheveiko, M.I., Petrzhik, F.V., Kiryukhantsev-Korneev, E.A., Levashov, A., Leyland, A.L., Yerokhin, A., Matthews"
10.5695/jkise.2009.42.4.161,carbides Ti,Effects of TiN/Ti Multilayer Coating on the Ti-30Ta-xZr Alloy Surface,Journal of the Korean institute of surface engineering,1225-8024,The Korean Institute of Surface Engineering,journal-article,https://doi.org/10.5695/jkise.2009.42.4.161,42,4,161-168,en,2009-8-31,,2009-8-31,"Y.U., Kim, Y.H., Jeong, J.Y., Cho, H.C., Choe, M.S., Vang"
10.3390/met10070871,carbides Ti,The Polythermal Section of Ti-22Al-xNb (30-78at.%Ti) in Ti–Al–Nb System,Metals,2075-4701,MDPI AG,journal-article,https://doi.org/10.3390/met10070871,10,7,871,en,,2020-6-30,2020-6-30,"Yun, Zhao, Li-Bin, Liu, Li-Gang, Zhang, Jia-Jun, Yang, Patrick J., Masset"
10.1002/9780470682531.pat0801,carbides Ti,"Aurocarbons: Binary Gold Carbides, Binary Carbon Aurides and their Derivatives",Patai's Chemistry of Functional Groups,,Wiley,other,https://doi.org/10.1002/9780470682531.pat0801,,,1-10,en,,2014-9-17,2014-9-17,"H., Mark Perks, Joel F., Liebman"
10.1016/s0026-0657(03)80827-5,carbides Ti,Effect of carbon content on formation of carbonitride free surface layers in cemented carbides,Metal Powder Report,0026-0657,Auricle Global Society of Education and Research,journal-article,https://doi.org/10.1016/s0026-0657(03)80827-5,58,6,51,en,2003-6,,2003-6,
10.2139/ssrn.4632559,carbides Ti,Electric Arc Synthesis of Non-Stoichiometric Tantalum Carbides with a Face-Centered Cubic Lattice,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4632559,,,,,,,2023,"Arina, Gumovskaya, Alexander, Pak, Anastasia, Korchagina, Tamara, Yakich, Kirill  B., Larionov, Zhanar, Bolatova"
10.1016/s0169-4332(02)00869-3,carbides Ti,"Ti–N, Ti–C–N, Ti–Si–N coatings obtained by APCVD at 650–800 °C",Applied Surface Science,0169-4332,Elsevier BV,journal-article,https://doi.org/10.1016/s0169-4332(02)00869-3,199,1-4,278-286,en,2002-10,,2002-10,"Dong-Hau, Kuo, Wen-Chieh, Liao"
10.1016/j.cattod.2012.01.035,carbides Ti,"Selective oxidation of cyclic olefins over framework Ti-substituted, three-dimensional, mesoporous Ti-SBA-12 and Ti-SBA-16 molecular sieves",Catalysis Today,0920-5861,Elsevier BV,journal-article,https://doi.org/10.1016/j.cattod.2012.01.035,198,1,59-68,en,2012-12,,2012-12,"Anuj, Kumar, Darbha, Srinivas"
10.1088/2053-1591/ad280a/v1/review2,carbides Ti,"Review for ""The investigation on properties of Ti- 5Si and Ti- 5Nb implant alloys coated by bioactive based composite coating""",,,IOP Publishing,peer-review,https://doi.org/10.1088/2053-1591/ad280a/v1/review2,,,,,2023-10-21,,2023-10-21,
10.3390/cryst12030416,carbides Ti,Creep and Oxidation Behaviors of 25 wt.% Cr–Containing Nickel-Based Alloys Reinforced by ZrC Carbides,Crystals,2073-4352,MDPI AG,journal-article,https://doi.org/10.3390/cryst12030416,12,3,416,en,,2022-3-17,2022-3-17,"Patrice, Berthod, Safa, Tlili"
10.1007/s13632-013-0088-2,carbides Ti,Duplex Steels. Part II: Carbides and Nitrides,"Metallography, Microstructure, and Analysis","2192-9262, 2192-9270",Springer Science and Business Media LLC,journal-article,https://doi.org/10.1007/s13632-013-0088-2,2,5,343-351,en,2013-10,2013-10-3,2013-10,"Marina, Knyazeva, Michael, Pohl"
10.1201/9780849337987.ch13,carbides Ti,Solubility and Precipitation of Microalloy Carbides / Nitrides,Manufacturing Engineering and Materials Processing,2154-7173,CRC Press,book-chapter,https://doi.org/10.1201/9780849337987.ch13,,,349-366,en,2004-11-30,2010-12-16,2004-11-30,
10.1039/9781847559869-00129,carbides Ti,"Chapter 4. Nanocast Mesoporous Metal Oxides, Sulfides, Carbides and Polymers",Nanoscience &amp; Nanotechnology Series,1757-7144,Royal Society of Chemistry,book-chapter,https://doi.org/10.1039/9781847559869-00129,,,129-176,,2009,,2009,
10.1016/s0026-0657(02)80358-7,carbides Ti,Addition of carbides on sintering of injection-moulded tool steel,Metal Powder Report,0026-0657,Auricle Global Society of Education and Research,journal-article,https://doi.org/10.1016/s0026-0657(02)80358-7,57,7-8,87,en,2002-7,,2002-7,"H., Zhang, R.M., German"
10.2139/ssrn.4938566,carbides Ti,Influence of Precipitated Carbides Near Grain Boundaries on the Electrochemical Dissolution Behavior of Nickel-Based Superalloys,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4938566,,,,,,,2024,"Bowen, Zhu, Yan, Zhang, Minlong, Wang, Tianhao, Liang, Guoqian, Wang"
10.1002/chin.200944212,carbides Ti,"ChemInform Abstract: Platinum Group Metal Nitrides and Carbides: Synthesis, Properties and Simulation",ChemInform,"0931-7597, 1522-2667",Wiley,journal-article,https://doi.org/10.1002/chin.200944212,40,44,,en,2009-11-3,2009-10-9,2009-10-9,"A. L., Ivanovskii"
10.1016/j.calphad.2023.102555,carbides Ti,"A third generation CalPhaD assessment of the Fe–Mn–Ti system part I: The binary subsystems Fe–Mn, Fe–Ti and Mn–Ti",Calphad,0364-5916,Elsevier BV,journal-article,https://doi.org/10.1016/j.calphad.2023.102555,81,,102555,en,2023-6,,2023-6,"Alexander, Walnsch, Andreas, Leineweber, Mario J., Kriegel"
10.2139/ssrn.4435989,carbides Ti,A High-Precision Automatic Recognition Method Based on Target Detection for Nanometer Scaled Precipitates or Carbides in Different Alloys,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4435989,,,,,,,2023,"Yi, Wang, Xiaxu, Huang, Guoliang, Xie, Nianpeng, Zhang"
10.1002/9781119242567.ch2,carbides Ti,Room Temperature Mechanosynthesis of Nanocrystalline Metal Carbides and Their Microstructure Characterization,Advanced Engineering Materials and Modeling,,Wiley,other,https://doi.org/10.1002/9781119242567.ch2,,,49-85,en,2016-8-15,2016-8-12,2016-8-12,"S.K., Pradhan, H., Dutta"
10.1039/9781788013222-00104,carbides Ti,Chapter 6. Amorphous Boron Alloys and Their Catalytic Behaviour,Catalysis Series,1757-6733,Royal Society of Chemistry,book-chapter,https://doi.org/10.1039/9781788013222-00104,,,104-119,,2018,,2018,"N., Irvine"
10.1007/978-981-16-1456-9_1,carbides Ti,Carbides in Special Steel,Engineering Materials,"1612-1317, 1868-1212",Springer Singapore,book-chapter,https://doi.org/10.1007/978-981-16-1456-9_1,,,1-57,en,2021,2021-4-14,2021,"Jing, Li, Chengbin, Shi"
10.2478/v10077-010-0002-4,carbides Ti,Hydroxyapatite coatings on porous ti and ti alloys,Advances in Materials Sciences,"2083-4799, 1730-2439",Walter de Gruyter GmbH,journal-article,https://doi.org/10.2478/v10077-010-0002-4,10,1,,,2010-1-1,,2010-1-1,"Sylwia, Sobieszczyk"
10.22226/2410-3535-2020-1-60-65,carbides Ti,Properties of Ti-Al intermetallic coatings obtained by electrospark processing in a mixture of Ti and Al granules,Letters on Materials,"2218-5046, 2410-3535",Institute for Metals Superplasticity Problems of RAS,journal-article,https://doi.org/10.22226/2410-3535-2020-1-60-65,10,1,60-65,,2020,2020,2020,"Alexander, Burkov, Maria, Kulik"
10.1063/5.0162823,carbides Ti,"Structure and mechanical properties of Ti-Al-N, Ti-Al-Ta-N, Ti-Al-Si-N and Ti-Al-Ta-Si-N coatings",AIP Conference Proceedings,0094-243X,AIP Publishing,proceedings-article,https://doi.org/10.1063/5.0162823,2899,,020134,,2023,,2023,"A. R., Shugurov, E. D., Kuzminov, Yu. A., Garanin"
10.63451/ti.v1i1.12,carbides Ti,Licenciamento de Software,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i1.12,1,1,4,,,2015-9-25,2015-9-25,"Mauricio, Sebastião de Barros"
10.26522/ti.v1i1.638,carbides Ti,Extract from _The Next Day_,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.638,1,1,62-63,,,2012-10-9,2012-10-9,"John, Porcellino, Paul, Peterson, Jason, Gilmore"
10.1109/globecom46510.2021.9686005,carbides Ti,Anti-Jamming in Cell Free mMIMO systems,2021 IEEE Global Communications Conference (GLOBECOM),,IEEE,proceedings-article,https://doi.org/10.1109/globecom46510.2021.9686005,,,1-6,,2021-12,,2021-12,"Ti Ti, Nguyen, Kim-Khoa, Nguyen"
10.2355/isijinternational.isijint-2015-218,carbides Ti,Work Hardening in Ferritic Steel Containing Ultra-fine Carbides,ISIJ International,"0915-1559, 1347-5460",Iron and Steel Institute of Japan,journal-article,https://doi.org/10.2355/isijinternational.isijint-2015-218,56,2,311-318,en,2016,,2016,"Noriaki, Kosaka, Yoshimasa, Funakawa"
10.26522/ti.v7i1.1736,carbides Ti,"The Willow Community Members' Exhibition, 31 August 2017",ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v7i1.1736,7,1,30-33,,,2018-3-31,2018-3-31,"Group, Exhibition"
10.1201/b14227-21,carbides Ti,Aspects of the Clinical Application of Ni-Ti and Ni-Ti-Cu Shape Memory Alloys,Biomaterials in Orthopedics,,CRC Press,book-chapter,https://doi.org/10.1201/b14227-21,,,443-454,en,2003-10-17,,2003-10-17,
10.3897/ap.7.e0272,carbides Ti,"Structure and Composition of Ceramic Materials Obtained by SHS Compaction of Mechanoactivated Chasms of Ti-BN, Ti-BN-C and Ti-B4C Compositions in Ti-B-C-N System",ARPHA Proceedings,2683-0183,Pensoft Publishers,proceedings-article,https://doi.org/10.3897/ap.7.e0272,1,,272-277,,,2024-10-21,2024-10-21,"Zurab, Aslamazashvili, Garegin, Zakharov, Mikheil, Chikhradze, George, Mikaberidze, Nodar, Aslamazashvili, Davit, Kvaskhvadze"
10.63451/ti.v1i2.18,carbides Ti,Inteligência Artificial nas Relações de Trabalho,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i2.18,1,2,3,,,2015-10-9,2015-10-9,"Manuel, Martín Pino Estrada"
10.31857/s0023476123010198,carbides Ti,POSSIBILITIES OF MODERN SCANNING TRANSMISSION ELECTRON MICROSCOPY FOR STUDYING BORON CARBIDES,Кристаллография,0023-4761,The Russian Academy of Sciences,journal-article,https://doi.org/10.31857/s0023476123010198,68,1,153-159,,,2023-1-1,2023-1-1,"I. S., Pavlov, V. I., Bondarenko, A. L., Vasiliev"
10.1117/12.2528290,carbides Ti,Plasmonic metal nitrides and carbides for sustainable energy and photocatalysis (Conference Presentation),"Metamaterials, Metadevices, and Metasystems 2019",,SPIE,proceedings-article,https://doi.org/10.1117/12.2528290,,,47,,2019-9-9,,2019-9-9,"Alexandra, Boltasseva"
10.63451/ti.v1i3.39,carbides Ti,Utilização de Fontes Abertas na Investigação Policial,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i3.39,1,3,6,,,2015-11-13,2015-11-13,"Alesandro, Gonçalves Barreto"
10.4028/www.scientific.net/kem.353-358.1692,carbides Ti,Study on the Carbides and the Interface Bonding in Surfacing Welding Metal,Key Engineering Materials,1662-9795,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/kem.353-358.1692,353-358,,1692-1695,,,2007-9-10,2007-9-10,"Yuan Bin, Zhang, Yao Wu, Shi"
10.1149/ma2008-02/11/891,carbides Ti,Cobalt-Tungsten and Molybdenum-Tungsten Carbides as Anode Catalyst for PEFC,ECS Meeting Abstracts,2151-2043,The Electrochemical Society,journal-article,https://doi.org/10.1149/ma2008-02/11/891,MA2008-02,11,891-891,,2008-8-29,,2008-8-29,"Shamsul, Izhar, Masatoshi, Nagai"
10.1103/physrevb.79.024111,carbides Ti,First-principles investigation of technetium carbides and nitrides,Physical Review B,"1098-0121, 1550-235X",American Physical Society (APS),journal-article,https://doi.org/10.1103/physrevb.79.024111,79,2,,en,,2009-1-29,2009-1-29,"Yongcheng, Liang, Chun, Li, Wanlin, Guo, Wenqing, Zhang"
10.1039/c4ra01586j,carbides Ti,Preparation of nanostructured molybdenum carbides for CO hydrogenation,RSC Adv.,2046-2069,Royal Society of Chemistry (RSC),journal-article,https://doi.org/10.1039/c4ra01586j,4,40,20948-20954,en,,2014,2014,"Changcheng, Liu, Minggui, Lin, Kegong, Fang, Yan, Meng, Yuhan, Sun"
10.63451/ti.v1i12.111,carbides Ti,Impressão 3D Inteligente e Desemprego,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i12.111,1,12,5,,,2020-10-12,2020-10-12,"Manuel, Martín Pino Estrada"
10.63451/ti.v1i6.46,carbides Ti,Bitcoin,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i6.46,1,6,12,,,2016-10-20,2016-10-20,"Renan, Cabral Saisse"
10.26522/ti.v1i1.655,carbides Ti,Le gardien du CCF de St Louis du Sénégal,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.655,1,1,125-126,,,2012-4-14,2012-4-14,"Nafée, Faigou"
10.1016/s1001-0521(07)60156-9,carbides Ti,Effect of Ti layer thickness on microstructure and magnetic properties of Ti/Co/Ti films,Rare Metals,1001-0521,Springer Science and Business Media LLC,journal-article,https://doi.org/10.1016/s1001-0521(07)60156-9,25,6,609-612,en,2006-10,,2006-10,"Y, ZHANG, H, ZHANG, S, FENG, H, SUN, Y, HU, Y, PENG"
10.1070/rc2009v078n04abeh004036,carbides Ti,"Platinum group metal nitrides and carbides: synthesis, properties and simulation",Russian Chemical Reviews,"0036-021X, 1468-4837",Autonomous Non-profit Organization Editorial Board of the journal Uspekhi Khimii,journal-article,https://doi.org/10.1070/rc2009v078n04abeh004036,78,4,303-318,,2009-4-30,2009-6-25,2009-4-30,"Alexander L, Ivanovskii"
10.1016/j.ceramint.2003.12.046,carbides Ti,Alumina forming high temperature silicides and carbides,Ceramics International,0272-8842,Elsevier BV,journal-article,https://doi.org/10.1016/j.ceramint.2003.12.046,30,7,1899-1904,en,2004-1,,2004-1,"M., Sundberg, G., Malmqvist, A., Magnusson, T., El-Raghy"
10.63451/ti.v1i6.44,carbides Ti,Ransomware,Direito &amp; TI,2447-1097,WB Educação,journal-article,https://doi.org/10.63451/ti.v1i6.44,1,6,14,,,2016-11-20,2016-11-20,"Renan, Cabral Saisse"
10.3897/zookeys.1219.133002.figure11,carbides Ti,"Figure 11 from: Eskov KY, Marusik YM (2024) A comparative morphology of trichobothrial bases in araneoid spiders and its significance for the phylogeny and system of the superfamily Araneoidea (Arachnida, Araneae). ZooKeys 1219: 1-60. https://doi.org/10.3897/zookeys.1219.133002",,,Pensoft Publishers,component,https://doi.org/10.3897/zookeys.1219.133002.figure11,,,,,,2024-11-26,2024-11-26,"Kirill Y., Eskov, Yuri M., Marusik"
10.1017/s1431927615013938,carbides Ti,EBSD Characterization of WC-AISI304 Cemented Carbides,Microscopy and Microanalysis,"1431-9276, 1435-8115",Oxford University Press (OUP),journal-article,https://doi.org/10.1017/s1431927615013938,21,S5,25-26,en,2015-8,2015-7-31,2015-7-31,"C.M., Fernandes, M.T., Vieira, A.M.R., Senos"
10.1016/j.msea.2012.09.058,carbides Ti,"Thermomechanical warm forging of Ti–V, Ti–Nb, and Ti–B microalloyed medium carbon steels",Materials Science and Engineering: A,0921-5093,Elsevier BV,journal-article,https://doi.org/10.1016/j.msea.2012.09.058,560,,208-215,en,2013-1,,2013-1,"Pasquale, Russo Spena, Donato, Firrao"
10.1016/j.apsusc.2005.01.128,carbides Ti,Reactive laser synthesis of carbides and nitrides,Applied Surface Science,0169-4332,Elsevier BV,journal-article,https://doi.org/10.1016/j.apsusc.2005.01.128,247,1-4,607-615,en,2005-7,,2005-7,"P., Schaaf, M., Kahle, E., Carpene"
10.2351/1.5060243,carbides Ti,Laser alloyed hot-work tool steels with WC carbides,International Congress on Applications of Lasers &amp; Electro-Optics,,Laser Institute of America,proceedings-article,https://doi.org/10.2351/1.5060243,,,2001,,2004,,2004,"Leszek A., Dobrzański, Mirosław, Bonek, Eugeniusz, Hajduczek, Andrzej, Klimpel"
10.1017/s1431927615008429,carbides Ti,"Ti Valence States in Al,Ti-rich Pyroxenes from Comet Particles: Anchoring Ti ELNES Spectra with Vanadium Thin-films",Microscopy and Microanalysis,"1431-9276, 1435-8115",Oxford University Press (OUP),journal-article,https://doi.org/10.1017/s1431927615008429,21,S3,1529-1530,en,2015-8,2015-9-23,2015-8,"Dave, Joswiak, Don, Brownlee"
