DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.1007/s42452-025-06610-4,high entropy alloys spall strength,A review of tribological excellence of bronze alloys,Discover Applied Sciences,,,,https://doi.org/10.1007/s42452-025-06610-4,,,,,,,2025-3-31,"Ram Dhani, Chauhan, Prem Kumar, Bharti"
10.1186/s12879-025-10812-x,high entropy alloys spall strength,Evaluation of QuantiFERON TB gold plus among TB household contacts in high incidence settings,BMC Infectious Diseases,,,,https://doi.org/10.1186/s12879-025-10812-x,,,,,,,2025-3-31,"Sophie, Nalukwago, Bonnie, Thiel, Keith, Chervenak, AnnaRitah, Namuganga, LaShaunda L., Malone, Mary, Nsereko, W. Henry, Boom, Harriet, Mayanja-Kizza"
10.18399/actako.2025..98.005,high entropy alloys spall strength,Organization Types of Classical Chinese Subject based on the 2022 Revised High School Curriculum and Teaching Methods with the New Textbooks,한국학논집,,,,https://doi.org/10.18399/actako.2025..98.005,,,,,,,2025-3-31,"Yunhye, Nam"
10.1088/2632-959x/adbd5c,high entropy alloys spall strength,The high photocatalytic activity of nitrogen doped and {001} facets dominated anatase nanoslice and amido-grafted graphene oxide nanocomposite with armor structure,Nano Express,,,,https://doi.org/10.1088/2632-959x/adbd5c,,,,,,,2025-3-31,"Yuan, Li, Jingyi, Liu, Shizhao, Wu, Shuping, Luo, Guohua, Li"
10.20961/mekanika.v24i1.71171,high entropy alloys spall strength,"Effect of Heating Temperature on Wear Rate, Tensile Strength, and Crystallinity of Cantula Fiber-Reinforced Magnesium/Hydroxyapatite/ Shellac for Bone Screw Material",Mekanika: Majalah Ilmiah Mekanika,,,,https://doi.org/10.20961/mekanika.v24i1.71171,,,,,,,2025-3-31,"Zufar, Maulana, Joko, Triyono, Wijang Wisnu, Raharjo"
10.12688/openreseurope.18285.2,high entropy alloys spall strength,Determining the relationship between mobile phone network signal strength and radiofrequency electromagnetic field exposure: protocol and pilot study to derive conversion functions,Open Research Europe,,,,https://doi.org/10.12688/openreseurope.18285.2,,,,,,,2025-3-31,"Nekane, Sandoval-Diez, Lea, Belácková, Adriana, Fernandes Veludo, Hamed, Jalilian, Florence, Guida, Isabelle, Deltour, Arno, Thielens, Marco, Zahner, Jürg, Fröhlich, Anke, Huss, Martin, Röösli"
10.15669/pnst.7.67,high entropy alloys spall strength,"Characterization of water Cherenkov neutron detector with high efficiency, availability, and affordability for nuclear security",Progress in Nuclear Science and Technology,,,,https://doi.org/10.15669/pnst.7.67,,,,,,,2025-3-31,"Kosuke, Tanabe, Masao, Komeda, Yosuke, Toh, Hiroshi, Sagara"
10.15587/2706-5448.2025.325777,high entropy alloys spall strength,Diagnostics of the technical state of high-voltage equipment under operating voltage,Technology audit and production reserves,,,,https://doi.org/10.15587/2706-5448.2025.325777,,,,,,,2025-3-31,"Oleksandr, Sakhno, Liudmyla, Skrupska, Kostiantyn, Odiyaka, Volodymyr, Vasylevskyi, Serhii, Shylo"
10.17549/gbfr.2025.30.3.86,high entropy alloys spall strength,Level Measurement and Countermeasure Analysis of China's Rural Revitalization: An Entropy Evaluation Method,GLOBAL BUSINESS FINANCE REVIEW,,,,https://doi.org/10.17549/gbfr.2025.30.3.86,,,,,,,2025-3-31,"Li Shuang, Li Shuang, Azhan Rashid Senawi, Azhan Rashid Senawi, Nur Azirah Zahida Mohamad Azhar, Nur Azirah Zahida Mohamad Azhar"
10.3390/e27040372,high entropy alloys spall strength,Intrinsic Motivation as Constrained Entropy Maximization,Entropy,,,,https://doi.org/10.3390/e27040372,,,,,,,2025-3-31,"Alex B., Kiefer"
10.1038/s44320-025-00094-5,high entropy alloys spall strength,Mouse promoters are characterised by low occupancy and high turnover of RNA polymerase II,Molecular Systems Biology,,,,https://doi.org/10.1038/s44320-025-00094-5,,,,,,,2025-3-31,"Kasit, Chatsirisupachai, Christina J I, Moene, Rozemarijn, Kleinendorst, Elisa, Kreibich, Nacho, Molina, Arnaud, Krebs"
10.1080/02533839.2025.2481892,high entropy alloys spall strength,Test and numerical simulation of the bearing characteristics of prebored grouted implantable piles,Journal of the Chinese Institute of Engineers,,,,https://doi.org/10.1080/02533839.2025.2481892,,,,,,,2025-3-31,"Yu, Zhao, Shihao, Wang, Hao, Zhang, Tonghe, Zhou"
10.1021/acs.jpcc.5c01408,high entropy alloys spall strength,Intercalation and Interface Engineering of Layered MnO<sub>2</sub> Cathodes toward High-Performance Aqueous Zinc-Ion Batteries,The Journal of Physical Chemistry C,,,,https://doi.org/10.1021/acs.jpcc.5c01408,,,,,,,2025-3-31,"Shixue, Zhong, Yan, Xin, Li’e, Mo, Bijiao, He, Fang, Zhang, Chen, Zhao, Linhua, Hu, Huajun, Tian"
10.1007/s11270-025-07899-y,high entropy alloys spall strength,"First Evidence of High Microplastic Concentrations in Estuarine Litter Windrows of a World Heritage Site: The Paranaguá Estuarine Complex, Brazil","Water, Air, &amp; Soil Pollution",,,,https://doi.org/10.1007/s11270-025-07899-y,,,,,,,2025-3-31,"Allan Paul, Krelling, Fernanda Eria, Possatto, Gabrielly Rodrigues Anhaia, Maia, Koiti, Araki, Guilherme Bordin Ranea, Olivieri, Helton Pereira, Nogueira"
10.3390/lubricants13040153,high entropy alloys spall strength,Experimental Research and Parameter Optimization of High-Pressure Abrasive Water Jet Machining,Lubricants,,,,https://doi.org/10.3390/lubricants13040153,,,,,,,2025-3-31,"Lin, Wu, Xiang, Zou, Yuan, Guo, Liandong, Fu"
10.3938/phit.34.007,high entropy alloys spall strength,"Experiences on HEP Beam Facilities: CERN, J-PARC, KOMAC",Physics and High Technology,,,,https://doi.org/10.3938/phit.34.007,,,,,,,2025-3-31,"Hwidong, YOO, Jaehyeok, YOO, Jeongsu, BOK"
10.26866/jees.2025.2.r.285,high entropy alloys spall strength,A High-Gain Series-Parallel Millimeter-Wave SIW Cavity-Backed Patch Array,Journal of Electromagnetic Engineering and Science,,,,https://doi.org/10.26866/jees.2025.2.r.285,,,,,,,2025-3-31,"Wenlei, Wang, Huayan, Jin, Lekai, Zhou, Kuo-Sheng, Chin, Guo Qing, Luo"
10.4283/jmag.2025.30.1.40,high entropy alloys spall strength,Assessing B1 Field Homogeneity in Ultra-High Field MRI: The Role of High-Dielectric Pad in Diffusion Tensor Imaging and Brain Segmentation,Journal of Magnetics,,,,https://doi.org/10.4283/jmag.2025.30.1.40,,,,,,,2025-3-31,"Shin-Eui, Park, Yeong-Jae, Jeon, Hyeon-Man, Baek"
10.1186/s12916-025-04013-1,high entropy alloys spall strength,Cancer risk subsequent to cardiovascular disease: a prospective population-based study and meta-analysis,BMC Medicine,,,,https://doi.org/10.1186/s12916-025-04013-1,,,,,,,2025-3-31,"Chi, Shu, Huiqiao, Han, Hong, Li, Linru, Wei, Hong, Wu, Changtao, Li, Xuan, Xie, Bin, Zhang, Zhexuan, Li, Xin, Chen, Jichun, Zhao, Yanhong, Zhou, Yazhou, He, Chuan, Xu"
10.5114/hm/197233,high entropy alloys spall strength,Effectiveness of a 6-week core muscle high-intensity interval training program on core stability and power in swimmers,Human Movement,,,,https://doi.org/10.5114/hm/197233,,,,,,,2025-3-31,"Ashira, Hiruntrakul, Tanapol, Kaewwong, Surumpa Charoensuk, Kaewwong, Parichat, Rirermkul, Narong, Jomkokkruad, Charee -, Jansupom"
10.48498/minmag.2025.239.3.009,high entropy alloys spall strength,ОЦЕНКА ЭФФЕКТИВНОСТИ АВТОМАТИЧЕСКОЙ СИСТЕМЫ НАБЛЮДЕНИЯ ДЛЯ ВЫСОТНЫХ КОНСТРУКЦИЙ С ВКЛЮЧЕНИЕМ ИЗМЕРЕНИЙ ГНСС,Горный журнал Казахстана,,,,https://doi.org/10.48498/minmag.2025.239.3.009,,,,,,,2025-3-31,"А.Е., Ормамбекова, Р., Шульц, Д.М., Киргизбаева, Т.Б., Нурпеиссова"
10.5755/j01.itc.54.1.38163,high entropy alloys spall strength,The Regularization and Deconvolution Algorithm Combining Salient Edges and Average Curvature in High-quality Visual Communication,Information Technology and Control,,,,https://doi.org/10.5755/j01.itc.54.1.38163,,,,,,,2025-3-31,"Shuo, Tan, Lingye, Dong, Limei, An"
10.62539/2949-5644-2025-6-1-24-33,high entropy alloys spall strength,Helicoidal HTSC windings,Superconductivity: Fundamental and Applied Research,,,,https://doi.org/10.62539/2949-5644-2025-6-1-24-33,,,,,,,2025-3-31,"E. Yu., Klimenko, K. L., Kovalev"
10.31613/ceramist.2025.00052,high entropy alloys spall strength,Optimization of High Electron Mobility Barium Stannate Thin Film Deposition and Development of Thermal Treatment for Electron Mobility Maximization,Ceramist,,,,https://doi.org/10.31613/ceramist.2025.00052,,,,,,,2025-3-31,"Daseob, Yoon"
10.14738/assrj.123.18486,high entropy alloys spall strength,Senior High Students’ Examination Anxiety and Its Implications for Counselling,Advances in Social Sciences Research Journal,,,,https://doi.org/10.14738/assrj.123.18486,,,,,,,2025-3-31,"Simon, Ahenakwa, Alfred, Kuranchie, Monica Konnie, Mensah"
10.1177/09622802251327687,high entropy alloys spall strength,A Weibull mixture cure frailty model for high-dimensional covariates,Statistical Methods in Medical Research,,,,https://doi.org/10.1177/09622802251327687,,,,,,,2025-3-31,"Fatih, Kızılaslan, David, Michael Swanson, Valeria, Vitelli"
10.1002/sae2.70058,high entropy alloys spall strength,Physiological Stress Indices: A Valuable Tool to Mitigate the Impacts of High Temperatures and Drought on Durum Wheat Yield and Quality,Journal of Sustainable Agriculture and Environment,,,,https://doi.org/10.1002/sae2.70058,,,,,,,2025-3-31,"Noemi, Tortorici, Nicolò, Iacuzzi, Antonella, Iurato, Federica, Alaimo, Antonio, Giovino, Teresa, Tuttolomondo, Mauro, Sarno"
10.11648/j.ajce.20251302.11,high entropy alloys spall strength,Influence of Steel Fiber on Compressive Strength and Crack Pattern of Recycled Aggregate Concrete,American Journal of Civil Engineering,,,,https://doi.org/10.11648/j.ajce.20251302.11,,,,,,,2025-3-31,"Arifa, Swarna, Md., Chowdhury, Md., Noman"
10.1002/hed.28149,high entropy alloys spall strength,Clinical Outcomes of Intensity Modulated Proton Therapy for Salivary Gland Carcinoma: High Local Control and Quality of Life Preservation,Head &amp; Neck,,,,https://doi.org/10.1002/hed.28149,,,,,,,2025-3-31,"Gaku, Takano, Daisuke, Kawakita, Hiromitsu, Iwata, Yukiko, Hattori, Koichiro, Nakajima, Yusuke, Tsuzuki, Shuou, Sudo, Toshiyuki, Toshito, Kensuke, Hayashi, Takuma, Matoba, Michi, Sawabe, Kiyoshi, Minohara, Sho, Iwaki, Kazuyuki, Nakai, Yu, Iwase, Shinichi, Iwasaki, Hiroyuki, Ogino"
10.32493/strg.v2i1.44975,high entropy alloys spall strength,EVALUASI INDEKS KERENTANAN SEISMIK DENGAN METODE HORIZONTAL TO VERTICAL SPECTRAL RATIO (HVSR),Strength : Jurnal Penelitian Teknik Mesin,,,,https://doi.org/10.32493/strg.v2i1.44975,,,,,,,2025-3-31,"Erwinda Fenty Anggraeni, Maman Supriyatna, Muhammad Putra Mahesa, Ujang Soni, Riza Nasruloh"
10.3389/fpls.2025.1554193,high entropy alloys spall strength,Robust soybean seed yield estimation using high-throughput ground robot videos,Frontiers in Plant Science,,,,https://doi.org/10.3389/fpls.2025.1554193,,,,,,,2025-3-31,"Jiale, Feng, Samuel W., Blair, Timilehin T., Ayanlade, Aditya, Balu, Baskar, Ganapathysubramanian, Arti, Singh, Soumik, Sarkar, Asheesh K., Singh"
10.1103/physrevd.111.052015,high entropy alloys spall strength,"Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for mono-
<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msup><mml:mi mathvariant=""normal"">Z</mml:mi><mml:mo>′</mml:mo></mml:msup></mml:math>
 model",Physical Review D,,,,https://doi.org/10.1103/physrevd.111.052015,,,,,,,2025-3-31,"S., Elgammal"
10.22214/ijraset.2025.67489,high entropy alloys spall strength,Experimental Study on Strength of Concrete by using Partial Replacement of Coarse Aggregate with Cockle Shells,International Journal for Research in Applied Science and Engineering Technology,,,,https://doi.org/10.22214/ijraset.2025.67489,,,,,,,2025-3-31,"G. Prema, Swathi"
10.1007/s41779-025-01183-2,high entropy alloys spall strength,High-efficient naturally extracted chlorophyll modified CdS nanoparticles for pollutants degradation,Journal of the Australian Ceramic Society,,,,https://doi.org/10.1007/s41779-025-01183-2,,,,,,,2025-3-31,"Denghui, Yang, Shu, Wang, Yupu, Liu, Jian, Gao, Xin, Li, Fangzheng, Yuan"
10.1515/reveh-2024-0144,high entropy alloys spall strength,Global research trends and emerging hotspots in acute high altitude illness: a bibliometric analysis and review (1937–2024),Reviews on Environmental Health,,,,https://doi.org/10.1515/reveh-2024-0144,,,,,,,2025-3-31,"Yongjiang, Zhou, Hanyu, Ding, Hongyin, Liang, Yiwen, Zhao, Jiajie, Feng, Kexin, Jiang, Ruiwu, Dai"
10.1038/s41597-025-04855-7,high entropy alloys spall strength,A high-quality chromosome-level genome assembly for the agricultural pest Mythimna separata,Scientific Data,,,,https://doi.org/10.1038/s41597-025-04855-7,,,,,,,2025-3-31,"Lei, Zhang, Alexander, Yesaya, Zaiyuan, Li, Xinyue, Liang, Yutao, Xiao"
10.9708/jksci.2025.30.03.103,high entropy alloys spall strength,"Effects of 7 Days Kinesio Taping on Muscle Tone and Ankle Range of Motion, Muscle Strength in College Soccer Players with Functional Ankle Instability",Journal of the Korea Society of Computer and Information,,,,https://doi.org/10.9708/jksci.2025.30.03.103,,,,,,,2025-3-31,"Gyeong-Jae, Han, Jin-Wook, Lee"
10.1021/acsapm.4c04190,high entropy alloys spall strength,Hydrophilic Polyphenylene Sulfide/Cellulose/Polyphenylene Sulfide Composite Membrane with High Bubble Point Pressure and High Oxygen Purity for Alkaline Water Electrolysis,ACS Applied Polymer Materials,,,,https://doi.org/10.1021/acsapm.4c04190,,,,,,,2025-3-31,"Jianhua, Huang, Yulian, Zheng, Hui, Wu, Hui, Lin, Yubin, Hong, Lihui, Chen, Liulian, Huang"
10.30974/kaice.2025.14.2.5,high entropy alloys spall strength,A Study on the Structural Relationship Between Variables Related to Career Attitude Determination of Multicultural High School Students,The Jounal of Cultural Exchange,,,,https://doi.org/10.30974/kaice.2025.14.2.5,,,,,,,2025-3-31,"Hyekyung, Jeon"
10.14328/mes.2025.3.31.135,high entropy alloys spall strength,The Effects of Perceived Academic Achievement on Career Preparation Attitudes of Multicultural High School Seniors  : The Moderating Effects of Parental Involvement in Career-Related Behaviors,Multicultural Education Studies,,,,https://doi.org/10.14328/mes.2025.3.31.135,,,,,,,2025-3-31,"Soojeong, Han"
10.36838/v7i3.5,high entropy alloys spall strength,Forecasting Stock Market Movements with LSTM: A Case Study of Amazon and NASDAQ Performance Across Different Economic Cycles,International Journal of High School Research,,,,https://doi.org/10.36838/v7i3.5,,,,,,,2025-3-31,"Raj, Bollineni"
10.13005/bpj/3126,high entropy alloys spall strength,Strength of Bond Between Adhesives and Low-viscosity Bulk-fill Composites Utilizing 10-methacryloyloxydecyl Dihydrogen Phosphate (10-MDP).,Biomedical and Pharmacology Journal,,,,https://doi.org/10.13005/bpj/3126,,,,,,,2025-3-31,"Prashanth Kumar, Katta"
10.4102/sajhivmed.v26i1.1687,high entropy alloys spall strength,"High paediatric HIV viral load rejection rate in South Africa, a retrospective review",Southern African Journal of HIV Medicine,,,,https://doi.org/10.4102/sajhivmed.v26i1.1687,,,,,,,2025-3-31,"Tanya Y., Murray, Gayle G., Sherman, Dumisani, Mlotshwa, Ahmad F. Haeri, Mazanderani"
10.34244/jfoys.2025.22.1.6,high entropy alloys spall strength,Development of D-PBL Program and Case Studies Using Digital Tools for High School Students: H Girls’ High School Digital Campaign Project,Future Oriented Youth Society,,,,https://doi.org/10.34244/jfoys.2025.22.1.6,,,,,,,2025-3-31,"Jungmin, Park"
10.1002/ange.202415865,high entropy alloys spall strength,p‐Type TiO<sub>2</sub> Nanotubes: Quantum Confinement and Pt Single Atom Decoration Enable High Selectivity Photocatalytic Nitrate Reduction to Ammonia,Angewandte Chemie,,,,https://doi.org/10.1002/ange.202415865,,,,,,,2025-3-31,"Hayoon, Jung, Hyesung, Kim, Johannes, Will, Erdmann, Spiecker, Patrik, Schmuki"
10.3389/fpsyt.2025.1549982,high entropy alloys spall strength,"Feasibility, safety, and efficacy of high-dose intermittent theta burst stimulation in children with autism spectrum disorder: study protocol for a pilot randomized sham-controlled trial",Frontiers in Psychiatry,,,,https://doi.org/10.3389/fpsyt.2025.1549982,,,,,,,2025-3-31,"Junzi, Long, Maoyuan, Niu, Xingxing, Liao, Kaiyue, Han, Jiarou, Chen, Wenlong, Su, Xianna, Wang, Jianjun, Liu, Yan, Zhang, Hao, Zhang"
10.62823/ijgrit/3.1(ii).7385,high entropy alloys spall strength,NONLINEAR OPTICS:  PROGRESS IN HIGH-INTENSITY LASER-MATTER INTERACTIONS,International Journal of Global Research Innovations &amp; Technology,,,,https://doi.org/10.62823/ijgrit/3.1(ii).7385,,,,,,,2025-3-31,"Mamta, Sharma"
10.1103/physrevd.111.063079,high entropy alloys spall strength,Mixed warm dark matter constraints using Milky Way satellite galaxy counts,Physical Review D,,,,https://doi.org/10.1103/physrevd.111.063079,,,,,,,2025-3-31,"Chin Yi, Tan, Ariane, Dekker, Alex, Drlica-Wagner"
10.5762/kais.2025.26.3.705,high entropy alloys spall strength,Monitoring the Long-Term Performance of High-Alumina Cement-Based Grout Under the Influence of Low-Temperature and Seawater Environments,Journal of the Korea Academia-Industrial cooperation Society,,,,https://doi.org/10.5762/kais.2025.26.3.705,,,,,,,2025-3-31,"Dasom, Son, Chongku, Yi"
10.22214/ijraset.2025.67865,high entropy alloys spall strength,Experimental Study to Increase the Strength of Perlite Concrete using Flyash,International Journal for Research in Applied Science and Engineering Technology,,,,https://doi.org/10.22214/ijraset.2025.67865,,,,,,,2025-3-31,"Sabitha, K, Amal Hiba, K, Mohammed Fawaz, C, Najith Hanan, C, Sneha Mohan, V"
10.37284/eajass.8.1.2815,high entropy alloys spall strength,Influence of Educational Management Information System (EMIS) on the Administration of Public Senior High Schools in the Tamale Metropolis,East African Journal of Arts and Social Sciences,,,,https://doi.org/10.37284/eajass.8.1.2815,,,,,,,2025-3-31,"Fuseini, Ibrahim, Issah, Mohammed, Enock Kabinaa, Suglo"
10.37210/jver.2025.44.1.25,high entropy alloys spall strength,Vocational High School Teachers' Satisfaction and Demand of Secondary Vocational Education Support Program,Korean Society for the Study of Vocational Education,,,,https://doi.org/10.37210/jver.2025.44.1.25,,,,,,,2025-3-31,"Jin-mo, Kim, Su Jung, Choi, Soo, Chung, Young Heung, Kim, Ji-yeon, Jeon, Jae-Hee, Jung, Ji-sik, Min"
10.1007/s40098-025-01199-2,high entropy alloys spall strength,Improvement Determination of Coefficient of Earth Pressure at-Rest in Unloading Oedometric and Triaxial Tests to Compute Very High Lateral Stress History of the Soils,Indian Geotechnical Journal,,,,https://doi.org/10.1007/s40098-025-01199-2,,,,,,,2025-3-31,"Zoa, Ambassa, Jean Chills, Amba"
